Customer,State,Customer_Lifetime_Value,Response,Coverage,Education,Effective_To_Date,Employment_Status,Gender,Income,Location_Code,Marital_Status,Monthly_Premium_Auto,Months_Since_Last_Claim,Months_Since_Policy_Inception,Number_of_Open_Complaints,Number of Policies,Policy_Type,Policy,Renew_Offer_Type,Sales_Channel,Total_Claim_Amount,Vehicle_Class,Vehicle_Size
ZR40902,Oregon,4209.279338,false,Premium,Bachelor,2024-01-15,Medical Leave,F,26435,Suburban,Married,111,32,50,1,1,Corporate Auto,Corporate L2,Offer1,Agent,1012.249308,Four-Door Car,Small
PX17116,Nevada,3623.454198,false,Basic,College,2024-01-20,Unemployed,M,0,Suburban,Single,111,6,24,2,1,Corporate Auto,Corporate L2,Offer1,Agent,1171.93117,SUV,Medsize
FQ70521,California,8927.134298,false,Premium,High School or Below,2024-02-11,Employed,F,96768,Rural,Married,111,6,65,2,3,Personal Auto,Personal L1,Offer2,Agent,2.549986,Four-Door Car,Large
RX19151,Washington,8176.576796,false,Basic,Bachelor,2024-02-28,Employed,M,67137,Urban,Married,111,0,49,5,6,Personal Auto,Personal L1,Offer2,Agent,314.880326,SUV,Medsize
VM21699,Oregon,4436.806209,false,Basic,Bachelor,2024-02-05,Employed,F,77609,Rural,Married,111,26,75,0,1,Corporate Auto,Corporate L3,Offer2,Branch,62.935952,Sports Car,Medsize
UE19977,California,4379.770178,false,Premium,College,2024-02-22,Employed,F,47747,Rural,Divorced,111,31,76,0,1,Personal Auto,Personal L3,Offer3,Web,165.588524,Two-Door Car,Medsize
GH42026,Oregon,8535.108918,false,Basic,Bachelor,2024-02-22,Employed,M,55790,Rural,Single,111,4,40,0,9,Personal Auto,Personal L3,Offer3,Branch,117.672722,SUV,Medsize
PV39600,California,8417.004401,false,Premium,Bachelor,2024-01-06,Employed,M,24285,Suburban,Divorced,111,6,10,0,7,Personal Auto,Personal L3,Offer4,Agent,1257.527908,Two-Door Car,Small
II62831,California,4479.023088,false,Basic,Master,2024-01-29,Employed,M,94656,Urban,Married,111,12,79,1,1,Special Auto,Special L2,Offer4,Web,459.738128,SUV,Medsize
OK50159,Arizona,4305.793209,false,Basic,Bachelor,2024-01-06,Employed,F,31071,Rural,Single,111,0,57,2,1,Personal Auto,Personal L2,Offer2,Call Center,215.23091,Sports Car,Small
EM32982,Arizona,4472.334422,false,Basic,Doctor,2024-01-26,Employed,F,53519,Urban,Married,111,7,37,0,1,Corporate Auto,Corporate L2,Offer4,Call Center,520.036279,SUV,Medsize
XQ39498,Oregon,30909.22228,false,Premium,High School or Below,2024-02-12,Employed,M,57659,Suburban,Divorced,111,24,31,0,2,Personal Auto,Personal L1,Offer1,Agent,756.37287,Four-Door Car,Medsize
BU53191,Arizona,8834.322784,false,Basic,Bachelor,2024-02-02,Employed,F,34133,Rural,Divorced,111,0,72,0,7,Personal Auto,Personal L1,Offer1,Call Center,226.9684,SUV,Small
BW80872,Washington,4434.411172,false,Premium,High School or Below,2024-01-13,Employed,M,34549,Rural,Married,111,8,78,0,1,Personal Auto,Personal L2,Offer2,Web,125.933005,Four-Door Car,Medsize
GV45403,Arizona,7757.128146,false,Premium,Bachelor,2024-01-23,Unemployed,M,0,Suburban,Divorced,111,32,13,0,3,Corporate Auto,Corporate L2,Offer1,Branch,607.4459,Two-Door Car,Medsize
GB68813,Nevada,8502.237137,false,Premium,Bachelor,2024-02-08,Medical Leave,F,12843,Suburban,Single,111,6,47,0,3,Corporate Auto,Corporate L2,Offer2,Branch,1143.494486,Four-Door Car,Small
JQ60102,California,8392.618913,false,Basic,Master,2024-02-08,Unemployed,M,0,Suburban,Married,111,6,51,0,4,Corporate Auto,Corporate L2,Offer3,Branch,617.396701,Sports Car,Medsize
SJ18454,Oregon,18767.55161,false,Basic,High School or Below,2024-01-19,Unemployed,M,0,Suburban,Single,111,13,55,0,2,Personal Auto,Personal L3,Offer3,Call Center,900.14526,Sports Car,Medsize
UT73461,Oregon,4505.398267,false,Basic,Doctor,2024-02-23,Employed,F,81079,Rural,Married,111,11,5,0,1,Special Auto,Special L3,Offer2,Web,134.222332,SUV,Medsize
QW60568,California,8888.143979,false,Premium,College,2024-02-06,Employed,M,58789,Rural,Married,111,4,69,0,3,Corporate Auto,Corporate L2,Offer3,Call Center,215.438825,Four-Door Car,Medsize
ER51965,Washington,4240.925575,false,Premium,College,2024-02-28,Employed,M,49746,Suburban,Married,111,4,85,3,1,Corporate Auto,Corporate L2,Offer1,Agent,589.298521,Four-Door Car,Medsize
TK13024,Oregon,4408.071476,false,Basic,College,2024-02-03,Employed,M,80640,Urban,Married,111,2,84,0,1,Personal Auto,Personal L3,Offer2,Web,313.270725,SUV,Medsize
IL47644,Oregon,8860.654206,false,Basic,High School or Below,2024-01-03,Employed,F,48736,Urban,Married,111,14,62,0,3,Personal Auto,Personal L1,Offer2,Call Center,285.84958,SUV,Medsize
HB70063,Washington,4312.769798,false,Basic,College,2024-01-30,Employed,M,43386,Urban,Single,111,17,35,0,1,Personal Auto,Personal L1,Offer1,Call Center,413.002348,SUV,Medsize
GV21882,Nevada,28328.46548,false,Basic,High School or Below,2024-01-19,Medical Leave,F,20799,Urban,Single,111,20,28,0,2,Personal Auto,Personal L3,Offer3,Call Center,388.995233,Sports Car,Medsize
GE62437,Arizona,12902.56014,false,Premium,College,2024-02-02,Employed,F,86584,Suburban,Single,111,33,54,2,2,Personal Auto,Personal L3,Offer1,Call Center,532.8,Four-Door Car,Large
OZ97704,California,13117.52215,false,Basic,High School or Below,2024-02-07,Employed,F,84311,Suburban,Single,111,11,98,4,2,Personal Auto,Personal L3,Offer3,Call Center,532.8,SUV,Small
UA84837,Arizona,8630.053943,false,Premium,College,2024-01-02,Employed,M,24065,Suburban,Divorced,111,30,1,0,5,Corporate Auto,Corporate L2,Offer1,Branch,532.8,Four-Door Car,Medsize
WU60905,California,8610.667489,false,Basic,High School or Below,2024-02-06,Unemployed,F,0,Suburban,Married,111,27,36,0,9,Corporate Auto,Corporate L1,Offer3,Web,532.8,SUV,Medsize
FG91922,Arizona,40224.01359,false,Basic,Master,2024-02-07,Employed,M,48587,Suburban,Married,111,7,14,0,2,Personal Auto,Personal L2,Offer1,Branch,532.8,SUV,Medsize
FB23788,Oregon,8828.834957,false,Basic,High School or Below,2024-01-27,Employed,M,86721,Suburban,Divorced,111,33,10,0,3,Corporate Auto,Corporate L2,Offer4,Call Center,532.8,SUV,Large
SV28347,California,8485.330004,false,Basic,High School or Below,2024-02-14,Employed,M,32607,Suburban,Single,111,27,79,1,8,Corporate Auto,Corporate L3,Offer2,Branch,532.8,SUV,Medsize
UV82770,California,11702.34819,false,Basic,Bachelor,2024-01-11,Unemployed,M,0,Suburban,Divorced,111,15,12,0,2,Personal Auto,Personal L1,Offer3,Call Center,532.8,SUV,Medsize
MP13698,Oregon,7809.855966,false,Premium,College,2024-01-29,Unemployed,F,0,Suburban,Single,111,29,60,0,3,Personal Auto,Personal L1,Offer2,Agent,532.8,Two-Door Car,Medsize
KO86181,Oregon,6941.872931,false,Basic,College,2024-02-11,Unemployed,F,0,Suburban,Single,111,3,73,3,6,Personal Auto,Personal L3,Offer1,Agent,532.8,SUV,Small
QE73187,Oregon,4407.97312,false,Basic,High School or Below,2024-02-01,Employed,M,66152,Suburban,Married,111,14,18,0,1,Corporate Auto,Corporate L2,Offer2,Call Center,532.8,SUV,Medsize
XF33416,Oregon,8692.282356,false,Premium,College,2024-01-22,Employed,F,31986,Suburban,Divorced,111,13,83,0,6,Personal Auto,Personal L2,Offer1,Branch,532.8,Four-Door Car,Small
FT79229,Washington,8900.420359,false,Basic,Bachelor,2024-02-12,Employed,F,83761,Suburban,Divorced,111,1,34,0,5,Personal Auto,Personal L2,Offer1,Agent,532.8,SUV,Medsize
XN50058,California,8767.626534,false,Premium,Doctor,2024-01-21,Employed,M,45484,Suburban,Single,111,31,28,0,8,Corporate Auto,Corporate L3,Offer1,Agent,532.8,Four-Door Car,Medsize
YU66872,California,8579.889155,false,Basic,College,2024-01-27,Disabled,F,21829,Suburban,Divorced,111,6,59,0,3,Personal Auto,Personal L2,Offer2,Call Center,532.8,Sports Car,Medsize
BV63942,Washington,9002.409572,false,Premium,High School or Below,2024-02-07,Employed,M,76184,Suburban,Married,111,23,19,0,3,Corporate Auto,Corporate L3,Offer2,Agent,532.8,Two-Door Car,Small
ZN98560,California,7896.706446,false,Basic,College,2024-02-12,Unemployed,M,0,Rural,Married,111,22,21,0,8,Corporate Auto,Corporate L1,Offer1,Branch,190.120714,SUV,Medsize
FN99437,California,4397.781207,false,Basic,College,2024-02-25,Employed,M,91653,Urban,Divorced,111,10,25,0,1,Corporate Auto,Corporate L3,Offer2,Agent,343.98412,SUV,Medsize
QN13323,Oregon,8718.056722,false,Basic,High School or Below,2024-01-17,Employed,M,89096,Rural,Single,111,1,50,0,3,Personal Auto,Personal L1,Offer2,Branch,64.98293,SUV,Large
WP60679,Oregon,8940.579278,false,Basic,Bachelor,2024-01-06,Employed,M,95351,Urban,Married,111,31,74,0,5,Personal Auto,Personal L1,Offer1,Web,406.48025,Sports Car,Medsize
IF80474,Washington,13363.52356,false,Premium,College,2024-02-12,Employed,M,86653,Rural,Married,111,14,5,0,2,Personal Auto,Personal L3,Offer2,Call Center,277.201278,Four-Door Car,Medsize
ES93923,Oregon,8798.312515,false,Premium,Bachelor,2024-02-06,Employed,F,24550,Suburban,Married,111,12,6,0,9,Personal Auto,Personal L1,Offer2,Agent,536.00374,Four-Door Car,Small
ER20865,California,8652.652451,false,Premium,Bachelor,2024-02-01,Employed,M,65605,Urban,Married,111,2,72,2,7,Corporate Auto,Corporate L2,Offer3,Branch,377.781658,Two-Door Car,Medsize
FC52000,Oregon,4306.55935,false,Basic,College,2024-02-17,Employed,F,26322,Rural,Married,111,8,94,2,1,Corporate Auto,Corporate L1,Offer3,Branch,180.346146,SUV,Medsize
OQ88395,California,4510.542608,false,Basic,College,2024-02-04,Employed,M,84300,Rural,Married,111,13,0,0,1,Corporate Auto,Corporate L3,Offer2,Branch,202.22495,SUV,Medsize
FP86246,California,13211.01092,false,Premium,Bachelor,2024-01-31,Employed,M,74656,Urban,Divorced,111,0,6,0,2,Personal Auto,Personal L2,Offer3,Call Center,504.365927,Four-Door Car,Medsize
WV66165,Oregon,35062.64795,false,Basic,High School or Below,2024-02-04,Employed,F,84811,Rural,Single,111,27,38,0,2,Personal Auto,Personal L2,Offer2,Branch,278.284943,SUV,Small
US89481,California,3946.372085,false,Premium,Bachelor,2024-02-28,Unemployed,F,0,Suburban,Single,111,15,47,0,1,Personal Auto,Personal L3,Offer1,Agent,799.2,Four-Door Car,Small
ZK21724,Oregon,4016.541995,false,Basic,High School or Below,2024-02-10,Unemployed,F,0,Suburban,Single,111,4,85,0,1,Personal Auto,Personal L1,Offer3,Call Center,799.2,SUV,Large
IP68868,Oregon,3819.619502,false,Premium,High School or Below,2024-01-18,Unemployed,M,0,Suburban,Single,111,29,76,0,1,Personal Auto,Personal L2,Offer1,Branch,799.2,Two-Door Car,Small
CL70684,California,7636.279594,false,Premium,High School or Below,2024-01-05,Unemployed,M,0,Suburban,Single,111,30,86,0,3,Corporate Auto,Corporate L3,Offer2,Agent,799.2,Two-Door Car,Small
GQ32356,Nevada,3871.778009,false,Premium,High School or Below,2024-02-06,Unemployed,F,0,Suburban,Single,111,10,75,0,1,Personal Auto,Personal L3,Offer2,Agent,799.2,Four-Door Car,Medsize
VW65573,California,7630.346461,false,Basic,High School or Below,2024-01-11,Unemployed,M,0,Suburban,Single,111,21,20,0,8,Special Auto,Special L3,Offer1,Agent,799.2,SUV,Large
XJ81725,California,8166.878898,false,Premium,College,2024-01-28,Unemployed,M,0,Suburban,Single,111,2,29,0,3,Personal Auto,Personal L2,Offer1,Agent,799.2,Four-Door Car,Medsize
VM77872,California,7685.652168,false,Premium,High School or Below,2024-01-05,Unemployed,M,0,Suburban,Single,111,22,95,0,3,Corporate Auto,Corporate L3,Offer3,Branch,799.2,Four-Door Car,Large
IG15771,Oregon,3852.425156,false,Premium,College,2024-01-15,Unemployed,M,0,Suburban,Single,111,33,76,0,1,Personal Auto,Personal L3,Offer3,Agent,937.824847,Four-Door Car,Small
WH81461,Nevada,7542.713967,false,Basic,College,2024-01-29,Unemployed,M,0,Suburban,Single,111,7,25,0,3,Personal Auto,Personal L2,Offer3,Branch,1186.972445,SUV,Medsize
HB23001,California,8697.787865,false,Premium,Bachelor,2024-01-04,Employed,M,26287,Rural,Married,111,6,11,0,8,Personal Auto,Personal L2,Offer2,Branch,279.378884,Two-Door Car,Medsize
MW83318,Oregon,8826.611996,false,Basic,College,2024-02-24,Employed,F,26320,Suburban,Married,111,3,92,0,9,Corporate Auto,Corporate L2,Offer1,Web,603.819794,SUV,Large
WH80404,California,17250.74771,false,Basic,High School or Below,2024-01-28,Employed,M,22276,Suburban,Married,111,19,73,1,2,Personal Auto,Personal L2,Offer3,Call Center,783.211084,SUV,Medsize
LT94367,California,26134.90739,false,Basic,College,2024-01-16,Unemployed,M,0,Suburban,Divorced,111,1,72,0,2,Personal Auto,Personal L2,Offer1,Branch,673.262794,Sports Car,Small
RT29777,Oregon,4439.900652,false,Basic,Bachelor,2024-02-12,Employed,F,88613,Urban,Divorced,111,5,59,0,1,Personal Auto,Personal L3,Offer1,Branch,359.36848,SUV,Small
CX99919,Nevada,4130.628776,false,Basic,College,2024-02-06,Retired,F,28321,Suburban,Single,111,34,32,0,1,Corporate Auto,Corporate L3,Offer3,Branch,537.391704,SUV,Medsize
QT46430,California,8193.750001,false,Basic,College,2024-01-01,Medical Leave,F,12780,Rural,Married,111,17,53,2,6,Personal Auto,Personal L1,Offer2,Call Center,225.437098,Sports Car,Medsize
WI52672,California,13576.143,false,Basic,High School or Below,2024-02-23,Employed,F,94153,Rural,Married,111,2,5,0,2,Corporate Auto,Corporate L3,Offer1,Web,4.845348,SUV,Medsize
CG60089,Washington,12898.59142,false,Premium,Bachelor,2024-02-04,Employed,M,37449,Rural,Married,111,18,69,1,2,Personal Auto,Personal L3,Offer3,Branch,170.559281,Four-Door Car,Medsize
QP84605,Washington,8709.845263,false,Premium,Bachelor,2024-02-03,Employed,F,41546,Rural,Divorced,111,4,47,0,3,Corporate Auto,Corporate L1,Offer1,Call Center,121.306839,Four-Door Car,Medsize
SA91515,California,3992.583886,false,Basic,Bachelor,2024-01-28,Unemployed,M,0,Suburban,Married,111,35,68,0,1,Personal Auto,Personal L1,Offer1,Call Center,700.349052,SUV,Large
MQ68407,Oregon,4376.363592,true,Premium,Bachelor,2024-02-28,Employed,F,63774,Rural,Divorced,111,18,63,0,1,Personal Auto,Personal L3,Offer2,Agent,60.036683,Four-Door Car,Medsize
GU82757,California,4376.363592,true,Premium,Bachelor,2024-02-28,Employed,F,63774,Rural,Divorced,111,18,63,0,1,Corporate Auto,Corporate L2,Offer2,Agent,60.036683,Four-Door Car,Medsize
PL33465,Arizona,4376.363592,true,Premium,Bachelor,2024-02-28,Employed,F,63774,Rural,Divorced,111,18,63,0,1,Personal Auto,Personal L2,Offer2,Agent,60.036683,Four-Door Car,Medsize
UZ95992,California,4376.363592,true,Premium,Bachelor,2024-02-28,Employed,F,63774,Rural,Divorced,111,18,63,0,1,Personal Auto,Personal L3,Offer2,Agent,60.036683,Four-Door Car,Medsize
ZF81243,Nevada,4376.363592,true,Premium,Bachelor,2024-02-28,Employed,F,63774,Rural,Divorced,111,18,63,0,1,Personal Auto,Personal L1,Offer2,Agent,60.036683,Four-Door Car,Medsize
EA55071,Arizona,4376.363592,true,Premium,Bachelor,2024-02-28,Employed,F,63774,Rural,Divorced,111,18,63,0,1,Personal Auto,Personal L2,Offer2,Agent,60.036683,Four-Door Car,Medsize
JC29295,California,13441.00637,false,Basic,Bachelor,2024-01-21,Employed,F,80744,Urban,Married,111,15,19,0,2,Personal Auto,Personal L3,Offer3,Web,361.284757,SUV,Medsize
OT49339,Oregon,8432.815731,false,Basic,College,2024-02-26,Disabled,M,21052,Urban,Married,111,12,55,0,5,Corporate Auto,Corporate L3,Offer2,Call Center,453.578343,SUV,Medsize
WN91943,California,12948.39854,false,Premium,College,2024-01-21,Employed,M,30763,Suburban,Single,111,28,19,0,2,Personal Auto,Personal L1,Offer1,Agent,1072.532443,Four-Door Car,Medsize
SF46129,California,8986.610653,false,Premium,High School or Below,2024-01-26,Employed,M,66267,Suburban,Married,111,23,95,0,3,Personal Auto,Personal L2,Offer3,Web,1093.708851,Four-Door Car,Small
VU19243,Arizona,4196.257691,false,Premium,High School or Below,2024-02-26,Medical Leave,F,18052,Suburban,Divorced,111,5,71,0,1,Personal Auto,Personal L1,Offer3,Web,699.1679,Four-Door Car,Medsize
ML93326,Washington,4475.424592,false,Basic,College,2024-02-27,Employed,F,84903,Urban,Married,111,7,63,0,1,Personal Auto,Personal L1,Offer1,Agent,497.126827,SUV,Medsize
SZ17657,Oregon,9012.922138,false,Basic,College,2024-01-18,Employed,F,67840,Rural,Married,112,34,56,0,5,Personal Auto,Personal L3,Offer2,Web,83.240006,SUV,Small
IH17933,Washington,4462.445111,false,Basic,College,2024-02-08,Employed,M,70088,Urban,Married,112,0,33,0,1,Personal Auto,Personal L3,Offer2,Call Center,536.481665,SUV,Large
HT16519,Washington,26900.27013,false,Basic,Bachelor,2024-01-13,Employed,F,63009,Urban,Married,112,17,49,0,2,Personal Auto,Personal L3,Offer3,Call Center,485.286815,Sports Car,Small
LE65901,Oregon,4434.941371,false,Basic,Bachelor,2024-02-20,Employed,F,58082,Rural,Married,112,31,66,1,1,Personal Auto,Personal L3,Offer1,Call Center,103.022126,SUV,Medsize
EF99768,California,4424.579094,false,Basic,High School or Below,2024-02-20,Employed,F,37800,Suburban,Divorced,112,0,77,0,1,Corporate Auto,Corporate L1,Offer2,Call Center,662.715218,SUV,Large
LN10007,Oregon,13369.44267,false,Basic,College,2024-02-09,Employed,F,50800,Suburban,Married,112,1,45,0,2,Corporate Auto,Corporate L2,Offer1,Call Center,621.218119,Sports Car,Medsize
EH86912,California,8420.43119,false,Basic,College,2024-02-27,Disabled,M,28617,Suburban,Married,112,20,57,0,9,Personal Auto,Personal L2,Offer3,Agent,797.595611,SUV,Medsize
SB61617,California,8935.03414,false,Basic,Master,2024-01-30,Employed,M,39910,Suburban,Single,112,16,4,0,5,Personal Auto,Personal L2,Offer1,Call Center,561.499579,SUV,Medsize
XV76553,Oregon,4523.752381,false,Basic,High School or Below,2024-02-13,Employed,M,74935,Rural,Married,112,15,62,0,1,Corporate Auto,Corporate L3,Offer2,Branch,192.859737,SUV,Medsize
SE62920,California,8836.030712,false,Basic,Bachelor,2024-01-30,Employed,M,63909,Rural,Married,112,24,50,0,8,Personal Auto,Personal L3,Offer2,Branch,206.911942,SUV,Medsize
TX35617,California,4465.604359,false,Basic,Bachelor,2024-01-22,Employed,F,50909,Urban,Married,112,11,39,0,1,Personal Auto,Personal L3,Offer2,Branch,339.048157,SUV,Medsize
FN80010,California,4312.642503,false,Basic,Master,2024-01-03,Disabled,F,25404,Suburban,Divorced,112,16,4,0,1,Personal Auto,Personal L3,Offer1,Branch,578.175234,SUV,Medsize
XV21647,California,8036.45034,false,Basic,High School or Below,2024-02-01,Unemployed,F,0,Suburban,Single,112,7,42,0,9,Personal Auto,Personal L1,Offer1,Branch,806.4,Sports Car,Medsize
ZF84449,Oregon,3726.727996,false,Basic,College,2024-02-26,Unemployed,F,0,Suburban,Single,112,7,34,1,1,Special Auto,Special L1,Offer1,Agent,806.4,Sports Car,Medsize
QO86948,Nevada,8071.65295,false,Basic,High School or Below,2024-02-18,Unemployed,M,0,Suburban,Single,112,3,84,0,7,Personal Auto,Personal L3,Offer1,Web,806.4,SUV,Small
BW88060,California,8783.165364,false,Basic,High School or Below,2024-01-03,Disabled,F,16994,Suburban,Married,112,25,12,0,8,Personal Auto,Personal L3,Offer1,Call Center,806.4,SUV,Medsize
JX14364,Oregon,13235.54436,false,Basic,College,2024-02-24,Employed,M,39778,Suburban,Married,112,23,49,0,2,Personal Auto,Personal L3,Offer1,Call Center,806.4,SUV,Medsize
TS50305,California,3979.388247,false,Basic,High School or Below,2024-02-27,Unemployed,F,0,Suburban,Single,112,11,3,0,1,Personal Auto,Personal L3,Offer1,Agent,806.4,SUV,Medsize
KI82366,Arizona,7412.962014,false,Premium,College,2024-01-13,Unemployed,M,0,Suburban,Single,112,32,74,0,5,Personal Auto,Personal L3,Offer4,Call Center,806.4,Four-Door Car,Medsize
GN76399,Nevada,8178.521899,false,Premium,Bachelor,2024-02-06,Unemployed,M,0,Suburban,Single,112,17,29,0,7,Personal Auto,Personal L3,Offer1,Call Center,806.4,Four-Door Car,Medsize
BW43011,California,3834.210713,false,Basic,High School or Below,2024-01-22,Unemployed,M,0,Suburban,Single,112,13,13,0,1,Personal Auto,Personal L2,Offer1,Agent,806.4,SUV,Medsize
VE47660,Oregon,9033.246265,false,Basic,High School or Below,2024-02-05,Employed,F,30004,Suburban,Married,112,12,42,0,5,Personal Auto,Personal L3,Offer3,Web,806.4,SUV,Medsize
SN27401,Washington,7320.070571,false,Premium,High School or Below,2024-01-05,Unemployed,M,0,Suburban,Single,112,30,29,1,3,Personal Auto,Personal L2,Offer2,Agent,806.4,Two-Door Car,Medsize
BN45584,Oregon,4034.926461,false,Basic,College,2024-02-23,Unemployed,F,0,Suburban,Single,112,8,28,0,1,Special Auto,Special L3,Offer3,Branch,806.4,Sports Car,Medsize
LU36517,California,11124.60499,false,Premium,Bachelor,2024-01-19,Unemployed,M,0,Suburban,Single,112,25,69,0,2,Personal Auto,Personal L2,Offer3,Agent,806.4,Two-Door Car,Small
XC72555,Oregon,4475.05212,false,Basic,High School or Below,2024-01-21,Employed,F,97949,Urban,Married,112,9,13,3,1,Personal Auto,Personal L3,Offer4,Web,324.812083,SUV,Small
CW82151,California,8902.737595,false,Basic,Bachelor,2024-01-05,Employed,M,46833,Rural,Married,112,6,3,0,9,Personal Auto,Personal L3,Offer1,Call Center,64.109663,Sports Car,Medsize
GT65065,Oregon,8842.650024,false,Basic,Master,2024-02-21,Employed,F,42142,Urban,Single,112,1,8,0,3,Personal Auto,Personal L3,Offer4,Branch,396.17554,Sports Car,Medsize
DY57308,California,8835.159206,false,Basic,Bachelor,2024-01-18,Employed,F,22373,Urban,Married,112,11,59,0,8,Personal Auto,Personal L1,Offer1,Branch,419.750892,SUV,Small
